,Date,code,Open,Close,High,Low,Vol,VoT,exchange,CLOSE,HIGH,LOW,MTR,DMP,DMM,PDI,MDI,ADX,ADXR
1977,2/4/10,600519,-139.95,-137.92,-137.43,-140.53,22475,376703449,0.24,-137.92,-137.43,-140.53,41.49,4.96,9.39,11.95,22.63,21.12,16.48
1978,2/5/10,600519,-138.66,-135.93,-135.46,-139.12,26234,445744684,0.28,-135.93,-135.46,-139.12,43.35,6.93,9.39,15.99,21.66,19.05,17.42
1979,2/8/10,600519,-135.93,-135.94,-132.66,-136.48,31496,548228595,0.33,-135.94,-132.66,-136.48,45.67,9.73,9.09,21.31,19.9,15.5,17.3
1980,2/9/10,600519,-135.37,-136.03,-134.37,-136.47,14151,243172993,0.15,-136.03,-134.37,-136.47,44.51,9.73,6.31,21.86,14.18,16.2,17.01
1981,2/10/10,600519,-135.37,-135.49,-134.92,-136.34,6398,109830207,0.07,-135.49,-134.92,-136.34,43.77,9.73,6.08,22.23,13.89,17.79,16.95
1982,2/11/10,600519,-135.52,-134.33,-133.53,-135.67,14945,259254548,0.16,-134.33,-133.53,-135.67,41.85,11.12,3.37,26.57,8.05,24.54,21.12
1983,2/12/10,600519,-133.89,-134.55,-133.71,-135.22,9346,161899961,0.1,-134.55,-133.71,-135.22,39.76,11.12,3.37,27.97,8.48,28.31,24.72
1984,2/22/10,600519,-134.61,-137.56,-134.54,-137.57,12178,207127846,0.13,-137.56,-134.54,-137.57,38.6,8.96,5.72,23.21,14.82,29.48,24.26
1985,2/23/10,600519,-137.43,-139.31,-136.49,-140.85,23562,391601201,0.25,-139.31,-136.49,-140.85,39.82,8.96,8.25,22.5,20.72,29.6,22.55
1986,2/24/10,600519,-139.3,-138.43,-137.92,-140.25,9904,165405133,0.1,-138.43,-137.92,-140.25,37.01,7.03,8.25,18.99,22.29,27.37,21.79
1987,2/25/10,600519,-139.2,-138.18,-136.87,-139.2,15314,258220826,0.16,-138.18,-136.87,-139.2,37.45,8.08,8.25,21.58,22.03,23.7,20.75
1988,2/26/10,600519,-137.63,-139.24,-137.63,-139.42,10339,173028879,0.11,-139.24,-137.63,-139.42,37.31,8.08,7.97,21.66,21.36,14.9,19.72
1989,3/1/10,600519,-139.54,-139.69,-138.78,-139.88,21735,361550327,0.23,-139.69,-138.78,-139.88,35.62,8.08,7.88,22.68,22.12,6.19,17.25
1990,3/2/10,600519,-139.42,-140.17,-139.28,-140.7,17182,284524248,0.18,-140.17,-139.28,-140.7,34.11,8.08,7.13,23.69,20.9,3.56,16.52
1991,3/3/10,600519,-139.88,-140.13,-139.69,-140.68,14233,235470730,0.15,-140.13,-139.69,-140.68,32.0,7.21,7.13,22.53,22.28,2.96,16.28
1992,3/4/10,600519,-139.86,-140.52,-139.23,-141.38,14169,234440689,0.15,-140.52,-139.23,-141.38,30.49,5.24,7.83,17.19,25.68,4.93,16.15
1993,3/5/10,600519,-140.51,-141.07,-140.29,-141.17,9771,160821083,0.1,-141.07,-140.29,-141.17,27.55,2.44,7.83,8.86,28.42,13.51,18.6
1994,3/8/10,600519,-141.02,-141.99,-140.64,-142.28,23259,380034354,0.25,-141.99,-140.64,-142.28,27.09,2.44,8.94,9.01,33.0,22.91,18.91
1995,3/9/10,600519,-141.98,-142.0,-141.6,-142.35,12341,201437828,0.13,-142.0,-141.6,-142.35,26.42,2.44,9.01,9.24,34.1,32.27,19.23
1996,3/10/10,600519,-141.92,-141.63,-141.6,-142.2,11814,192984027,0.13,-141.63,-141.6,-142.2,24.88,1.05,9.01,4.22,36.21,44.41,23.98
1997,3/11/10,600519,-141.48,-142.12,-141.04,-142.44,13519,220769894,0.14,-142.12,-141.04,-142.44,24.77,1.61,9.01,6.5,36.37,55.93,29.45
1998,3/12/10,600519,-142.11,-142.94,-141.62,-143.19,12192,197699619,0.13,-142.94,-141.62,-143.19,23.31,1.61,7.41,6.91,31.79,63.35,34.14
1999,3/15/10,600519,-142.95,-145.36,-142.95,-145.96,15809,251338919,0.17,-145.36,-142.95,-145.96,21.97,1.61,6.9,7.33,31.41,64.96,39.23
2000,3/16/10,600519,-145.36,-145.18,-144.64,-145.96,7764,123284715,0.08,-145.18,-144.64,-145.96,20.96,1.61,6.9,7.68,32.92,65.8,44.36
2001,3/17/10,600519,-145.15,-144.0,-143.95,-145.21,18711,298972351,0.2,-144.0,-143.95,-145.21,19.89,1.25,6.9,6.28,34.69,67.79,50.03
2002,3/18/10,600519,-143.95,-145.58,-143.35,-146.07,14727,234364030,0.16,-145.58,-143.35,-146.07,20.82,1.25,7.54,6.0,36.22,66.53,55.47
2003,3/19/10,600519,-145.22,-145.31,-144.88,-145.88,13362,212046433,0.14,-145.31,-144.88,-145.88,20.72,1.25,7.08,6.03,34.17,66.58,61.26
2004,3/22/10,600519,-144.95,-145.88,-144.68,-146.12,23008,364454790,0.24,-145.88,-144.68,-146.12,20.74,1.25,6.5,6.03,31.34,67.16,65.25
2005,3/23/10,600519,-146.03,-146.43,-145.52,-146.7,18330,288785264,0.19,-146.43,-145.52,-146.7,20.93,1.25,7.08,5.97,33.83,68.46,66.71
2006,3/24/10,600519,-146.2,-145.02,-144.55,-146.22,20176,320611718,0.21,-145.02,-144.55,-146.22,20.66,2.22,6.38,10.75,30.88,66.16,65.98
2007,3/25/10,600519,-145.21,-145.96,-145.21,-146.03,9814,155141078,0.1,-145.96,-145.21,-146.03,20.79,2.22,6.38,10.68,30.69,62.67,65.23
2008,3/26/10,600519,-145.76,-144.64,-143.72,-145.82,20527,328239751,0.22,-144.64,-143.72,-145.82,21.39,3.71,5.27,17.34,24.64,53.64,60.09
2009,3/29/10,600519,-144.61,-143.09,-142.9,-145.13,31475,505626392,0.33,-143.09,-142.9,-145.13,22.87,4.53,5.2,19.81,22.74,43.12,54.85
2010,3/30/10,600519,-143.06,-144.37,-142.91,-144.76,19012,304981145,0.2,-144.37,-142.91,-144.76,24.12,4.53,5.2,18.78,21.56,32.98,50.07
2011,3/31/10,600519,-144.4,-145.31,-143.16,-145.51,14905,237596436,0.16,-145.31,-143.16,-145.51,25.07,3.97,5.95,15.84,23.73,24.64,46.55
2012,4/1/10,600519,-145.3,-144.34,-144.01,-145.31,23981,383228783,0.25,-144.34,-144.01,-145.31,24.8,3.97,5.2,16.01,20.97,18.81,42.49
2013,4/2/10,600519,-145.88,-149.92,-145.88,-150.69,154282,2359758883,1.63,-149.92,-145.88,-150.69,28.13,3.97,7.81,14.11,27.76,16.19,39.43
2014,4/6/10,600519,-150.47,-150.51,-149.65,-150.92,53123,806704607,0.56,-150.51,-149.65,-150.92,28.08,3.97,8.04,14.14,28.63,18.94,36.29
2015,4/7/10,600519,-150.49,-150.29,-149.75,-150.98,41061,623779291,0.44,-150.29,-149.75,-150.98,28.05,3.28,8.1,11.69,28.88,24.85,33.99
2016,4/8/10,600519,-150.27,-151.51,-150.26,-151.89,32921,497205376,0.35,-151.51,-150.26,-151.89,26.96,3.28,8.15,12.17,30.23,30.8,31.89
2017,4/9/10,600519,-151.89,-152.54,-151.44,-153.56,54418,809627274,0.58,-152.54,-151.44,-153.56,28.08,3.28,9.82,11.68,34.97,35.8,30.22
2018,4/12/10,600519,-152.5,-153.93,-152.06,-154.31,38514,568871643,0.41,-153.93,-152.06,-154.31,28.89,3.28,10.33,11.35,35.76,42.2,30.51
2019,4/13/10,600519,-153.85,-151.98,-151.15,-154.22,54305,807780230,0.58,-151.98,-151.15,-154.22,30.78,4.19,9.75,13.61,31.68,43.41,29.8
2020,4/14/10,600519,-151.24,-151.5,-151.24,-153.2,46368,693802745,0.49,-151.5,-151.24,-153.2,30.86,3.22,9.75,10.43,31.59,46.15,32.55
2021,4/15/10,600519,-151.41,-153.79,-151.41,-154.15,40617,602138292,0.43,-153.79,-151.41,-154.15,32.59,3.22,10.7,9.88,32.83,48.05,36.45
2022,4/16/10,600519,-153.8,-153.41,-152.26,-154.3,29396,434500524,0.31,-153.41,-152.26,-154.3,32.39,1.73,10.85,5.34,33.5,53.03,41.92
2023,4/19/10,600519,-153.39,-154.78,-152.23,-155.01,41332,609860437,0.44,-154.78,-152.23,-155.01,32.94,0.91,11.56,2.76,35.09,58.94,47.37
2024,4/20/10,600519,-154.9,-156.76,-154.9,-159.32,49387,704502590,0.52,-156.76,-154.9,-159.32,35.63,0.91,15.87,2.55,44.54,65.17,53.68
2025,4/21/10,600519,-156.78,-153.38,-153.24,-158.12,63366,922573405,0.67,-153.38,-153.24,-158.12,38.16,2.57,15.12,6.73,39.62,70.35,56.88
2026,4/22/10,600519,-153.89,-152.98,-152.46,-154.88,37064,549560405,0.39,-152.98,-152.46,-154.88,39.28,3.35,15.12,8.53,38.49,72.58,59.36
2027,4/23/10,600519,-153.4,-156.53,-152.2,-157.08,66687,972162191,0.71,-156.53,-152.2,-157.08,37.81,3.35,11.94,8.86,31.58,72.98,60.52
2028,4/26/10,600519,-160.16,-161.71,-159.72,-161.74,107036,1480340425,1.13,-161.71,-159.72,-161.74,41.75,3.35,16.37,8.02,39.21,71.91,62.47
2029,4/27/10,600519,-161.74,-164.7,-161.74,-164.89,58234,781868466,0.62,-164.7,-161.74,-164.89,43.7,3.35,19.46,7.67,44.53,69.44,64.19
2030,4/28/10,600519,-165.42,-165.32,-164.37,-166.17,26287,347144556,0.28,-165.32,-164.37,-166.17,43.87,3.35,19.83,7.64,45.2,66.43,65.8
2031,4/29/10,600519,-165.0,-163.73,-162.97,-165.0,34501,464124490,0.37,-163.73,-162.97,-165.0,44.1,4.75,18.16,10.77,41.18,64.36,67.36
2032,4/30/10,600519,-165.85,-167.65,-165.85,-168.61,85567,1102902799,0.91,-167.65,-165.85,-168.61,46.73,4.75,21.02,10.16,44.98,64.27,68.42
2033,5/4/10,600519,-168.43,-167.94,-167.25,-169.26,23975,308504586,0.25,-167.94,-167.25,-169.26,45.67,3.84,21.67,8.41,47.45,66.55,69.77
2034,5/5/10,600519,-168.57,-166.33,-165.99,-168.95,33839,440483241,0.36,-166.33,-165.99,-168.95,46.67,5.1,21.67,10.93,46.43,65.86,68.88
2035,5/6/10,600519,-166.17,-168.91,-166.17,-168.95,28240,364015607,0.3,-168.91,-166.17,-168.95,46.71,5.1,20.72,10.92,44.36,64.18,66.81
2036,5/7/10,600519,-169.93,-166.91,-166.64,-170.3,31255,401357091,0.33,-166.91,-166.64,-170.3,48.33,5.1,21.92,10.55,45.35,62.7,64.57
2037,5/10/10,600519,-165.42,-164.26,-162.41,-165.42,66193,888886062,0.7,-164.26,-162.41,-165.42,50.05,9.33,21.21,18.64,42.38,59.43,61.9
2038,5/11/10,600519,-162.72,-164.17,-162.41,-164.79,33632,450668323,0.36,-164.17,-162.41,-164.79,47.89,9.33,16.9,19.48,35.29,53.72,58.99
2039,5/12/10,600519,-164.45,-164.53,-163.92,-166.92,21643,285567368,0.23,-164.53,-163.92,-166.92,46.01,7.67,19.03,16.67,41.36,49.16,57.86
2040,5/13/10,600519,-164.49,-163.26,-162.64,-164.49,27050,365164014,0.29,-163.26,-162.64,-164.49,45.48,8.17,19.03,17.96,41.84,45.5,55.68
2041,5/14/10,600519,-163.25,-163.2,-162.33,-163.92,18126,245038802,0.19,-163.2,-162.33,-163.92,42.19,8.48,16.83,20.1,39.89,40.91,52.54
2042,5/17/10,600519,-163.39,-167.07,-163.39,-167.22,17644,231880074,0.19,-167.07,-163.39,-167.22,41.0,8.48,15.47,20.68,37.73,35.4,49.05
2043,5/18/10,600519,-166.92,-166.84,-166.19,-169.79,26037,334232104,0.28,-166.84,-166.19,-169.79,41.42,8.48,14.89,20.47,35.95,33.49,46.46
2044,5/19/10,600519,-166.55,-167.05,-166.02,-168.41,10799,140244493,0.11,-167.05,-166.02,-168.41,42.01,8.65,13.61,20.59,32.4,32.39,43.05
2045,5/20/10,600519,-167.33,-165.81,-164.42,-167.66,22740,300553538,0.24,-165.81,-164.42,-167.66,42.9,8.85,13.61,20.63,31.72,28.83,39.0
2046,5/21/10,600519,-167.37,-163.76,-163.46,-168.07,27341,362007811,0.29,-163.76,-163.46,-168.07,42.63,9.81,10.0,23.01,23.46,22.34,33.92
2047,5/24/10,600519,-163.17,-162.44,-162.04,-163.69,29783,404173639,0.32,-162.44,-162.04,-163.69,42.34,11.23,9.35,26.52,22.08,18.36,29.64
2048,5/25/10,600519,-162.71,-165.98,-162.71,-166.36,22051,292444449,0.23,-165.98,-162.71,-166.36,43.3,9.97,12.02,23.03,27.76,15.05,25.23
2049,5/26/10,600519,-165.79,-165.46,-164.92,-166.8,11025,145156073,0.12,-165.46,-164.92,-166.8,42.4,9.97,12.46,23.51,29.39,12.33,22.91
2050,5/31/10,600519,-164.29,-165.51,-163.0,-165.51,23550,314717160,0.25,-165.51,-163.0,-165.51,41.25,11.89,11.11,28.82,26.93,9.18,20.79
2051,6/1/10,600519,-165.61,-164.94,-164.32,-166.55,23526,311393511,0.25,-164.94,-164.32,-166.55,38.98,7.66,12.15,19.65,31.17,9.43,19.13
2052,6/2/10,600519,-165.0,-163.8,-163.62,-165.68,21889,291694861,0.23,-163.8,-163.62,-165.68,38.66,8.36,12.15,21.62,31.43,12.35,17.34
2053,6/3/10,600519,-163.17,-163.14,-162.04,-164.37,24949,338070633,0.26,-163.14,-162.04,-164.37,37.99,9.94,10.02,26.16,26.38,10.89,14.63
2054,6/4/10,600519,-163.22,-160.82,-160.61,-163.76,30036,410658458,0.32,-160.82,-160.61,-163.76,39.25,10.09,10.02,25.71,25.53,9.4,12.23
2055,6/7/10,600519,-161.66,-158.61,-157.7,-162.41,38125,535882247,0.4,-158.61,-157.7,-162.41,42.37,12.69,10.02,29.95,23.65,9.51,10.92
2056,6/8/10,600519,-158.61,-159.32,-158.0,-160.16,14395,202331408,0.15,-159.32,-158.0,-160.16,40.51,12.69,6.72,31.33,16.59,14.07,11.63
2057,6/9/10,600519,-159.24,-158.34,-157.45,-159.35,18054,255194304,0.19,-158.34,-157.45,-159.35,38.81,13.24,4.15,34.11,10.69,19.0,14.22
2058,6/10/10,600519,-158.36,-158.39,-157.45,-159.01,11781,166835001,0.12,-158.39,-157.45,-159.01,37.98,13.07,4.15,34.41,10.93,24.56,18.45
2059,6/11/10,600519,-158.23,-160.38,-157.53,-160.49,19573,274933803,0.21,-160.38,-157.53,-160.49,37.7,11.47,5.63,30.42,14.93,30.18,20.54
2060,6/17/10,600519,-160.01,-162.05,-159.79,-162.18,12524,172316218,0.13,-162.05,-159.79,-162.18,35.48,10.51,7.32,29.62,20.63,33.1,21.25
2061,6/18/10,600519,-162.41,-165.22,-161.81,-166.16,20102,270316817,0.21,-165.22,-161.81,-166.16,38.11,9.09,11.3,23.85,29.65,32.95,21.23
2062,6/21/10,600519,-165.12,-163.59,-163.54,-166.02,18954,251513446,0.2,-163.59,-163.54,-166.02,36.67,9.09,8.63,24.79,23.53,28.26,21.16
2063,6/22/10,600519,-164.47,-165.28,-163.96,-165.87,20779,275184084,0.22,-165.28,-163.96,-165.87,37.07,9.09,8.19,24.52,22.09,20.41,19.71
2064,6/23/10,600519,-165.42,-165.64,-164.76,-165.85,12813,169174743,0.14,-165.64,-164.76,-165.85,35.65,7.17,8.19,20.11,22.97,12.89,18.72
2065,6/24/10,600519,-165.49,-166.94,-165.07,-167.16,24344,317936253,0.26,-166.94,-165.07,-167.16,35.51,7.17,8.46,20.19,23.82,8.57,19.38
2066,6/25/10,600519,-167.07,-166.53,-166.17,-167.8,19011,246313336,0.2,-166.53,-166.17,-167.8,35.08,6.47,9.1,18.44,25.94,8.4,20.75
2067,6/28/10,600519,-166.77,-168.42,-166.76,-168.57,14817,190660624,0.16,-168.42,-166.76,-168.57,34.79,4.89,9.87,14.06,28.37,12.22,22.59
2068,6/29/10,600519,-168.04,-169.72,-167.38,-170.29,27783,354061610,0.29,-169.72,-167.38,-170.29,34.55,3.46,11.59,10.01,33.55,20.79,24.53
2069,6/30/10,600519,-169.93,-168.9,-168.8,-170.19,17824,225134758,0.19,-168.9,-168.8,-170.19,31.23,0.55,11.59,1.76,37.11,35.08,27.75
2070,7/1/10,600519,-168.54,-169.16,-168.54,-169.55,7450,94688255,0.08,-169.16,-168.54,-169.55,30.08,0.81,11.59,2.69,38.53,48.46,30.68
2071,7/2/10,600519,-169.51,-168.66,-167.6,-169.51,16453,209978232,0.17,-168.66,-167.6,-169.51,30.09,1.2,11.59,3.99,38.52,60.63,34.6
2072,7/5/10,600519,-168.66,-169.18,-168.43,-170.12,14041,176428087,0.15,-169.18,-168.43,-170.12,30.22,1.2,12.2,3.97,40.37,71.49,39.95
2073,7/6/10,600519,-169.11,-167.83,-167.41,-169.79,15306,195146898,0.16,-167.83,-167.41,-169.79,29.64,2.22,10.72,7.49,36.17,76.82,44.52
2074,7/7/10,600519,-167.83,-168.04,-167.16,-168.66,8788,111689439,0.09,-168.04,-167.16,-168.66,28.75,2.47,9.03,8.59,31.41,77.32,49.06
2075,7/8/10,600519,-168.2,-167.29,-167.16,-168.2,8516,108893890,0.09,-167.29,-167.16,-168.2,25.44,2.47,5.05,9.71,19.85,67.88,51.48
2076,7/9/10,600519,-167.1,-165.23,-164.38,-167.75,27379,357390425,0.29,-165.23,-164.38,-167.75,26.33,5.25,5.05,19.94,19.18,53.72,51.09
2077,7/12/10,600519,-165.43,-165.5,-163.55,-165.62,17834,235347809,0.19,-165.5,-163.55,-165.62,26.12,6.08,5.05,23.28,19.33,41.72,51.17
2078,7/13/10,600519,-165.47,-166.37,-165.47,-167.15,7439,96225621,0.08,-166.37,-165.47,-167.15,26.71,6.08,6.58,22.76,24.63,28.7,50.1
2079,7/14/10,600519,-166.48,-165.85,-165.16,-166.76,9643,125763296,0.1,-165.85,-165.16,-166.76,26.22,6.39,5.27,24.37,20.1,19.35,48.08
2080,7/15/10,600519,-165.65,-164.66,-163.63,-165.77,18833,248573676,0.2,-164.66,-163.63,-165.77,26.81,7.92,4.63,29.54,17.27,14.21,45.77
2081,7/16/10,600519,-165.35,-163.17,-162.77,-165.59,32950,438987876,0.35,-163.17,-162.77,-165.59,27.59,8.78,3.86,31.82,13.99,14.98,41.43
2082,7/19/10,600519,-163.74,-161.67,-161.37,-163.84,19412,261608074,0.21,-161.67,-161.37,-163.84,27.15,10.18,2.14,37.5,7.88,25.53,39.63
2083,7/20/10,600519,-161.54,-161.14,-160.55,-162.51,26886,366053258,0.28,-161.14,-160.55,-162.51,27.72,11.0,2.14,39.68,7.72,35.23,38.48
2084,7/21/10,600519,-161.14,-160.11,-158.22,-161.14,24363,338324505,0.26,-160.11,-158.22,-161.14,29.63,13.07,2.14,44.11,7.22,46.55,37.62
2085,7/22/10,600519,-159.42,-160.05,-159.42,-160.92,16222,223560516,0.17,-160.05,-159.42,-160.92,29.22,12.13,2.14,41.51,7.32,56.62,37.98
2086,7/23/10,600519,-159.88,-157.98,-157.75,-159.88,38466,539887868,0.41,-157.98,-157.75,-159.88,29.83,13.8,1.53,46.26,5.13,65.59,39.9
2087,7/26/10,600519,-157.98,-157.8,-156.43,-158.33,22017,311555737,0.23,-157.8,-156.43,-158.33,29.35,14.1,1.53,48.04,5.21,72.5,43.74
2088,7/27/10,600519,-158.44,-157.01,-156.88,-158.44,25229,357546813,0.27,-157.01,-156.88,-158.44,29.41,13.85,1.64,47.09,5.58,74.76,50.15
2089,7/28/10,600519,-156.56,-156.31,-156.24,-157.39,27740,395352770,0.29,-156.31,-156.24,-157.39,29.52,14.49,1.64,49.09,5.56,76.8,56.02
2090,7/29/10,600519,-156.32,-158.95,-156.19,-159.15,45373,636454908,0.48,-158.95,-156.19,-159.15,29.11,11.71,3.4,40.23,11.68,73.99,60.27
2091,7/30/10,600519,-159.06,-159.52,-159.06,-160.4,29439,406203348,0.31,-159.52,-159.06,-160.4,28.49,10.88,4.65,38.19,16.32,69.01,62.81
2092,8/2/10,600519,-159.55,-155.85,-154.57,-159.55,42966,614400254,0.46,-155.85,-154.57,-159.55,31.79,15.37,3.12,48.35,9.81,66.71,66.15
2093,8/3/10,600519,-156.26,-156.82,-154.91,-157.01,17573,251858817,0.19,-156.82,-154.91,-157.01,32.29,15.06,3.12,46.64,9.66,64.26,68.38
2094,8/4/10,600519,-157.01,-155.5,-155.36,-157.23,17350,249201032,0.18,-155.5,-155.36,-157.23,31.94,13.53,3.34,42.36,10.46,61.18,67.97
2095,8/5/10,600519,-155.45,-152.39,-151.49,-155.45,41966,620781742,0.44,-152.39,-151.49,-155.45,33.13,16.54,3.34,49.92,10.08,58.97,67.89
2096,8/6/10,600519,-152.66,-152.36,-151.91,-153.11,21841,323918732,0.23,-152.36,-151.91,-153.11,31.86,15.14,3.34,47.52,10.48,60.45,67.22
2097,8/9/10,600519,-152.32,-149.79,-149.34,-152.32,38704,586147268,0.41,-149.79,-149.34,-152.32,32.92,16.89,3.34,51.31,10.15,64.93,66.97
2098,8/10/10,600519,-149.79,-153.44,-148.31,-153.63,28740,427619893,0.3,-153.44,-148.31,-153.63,35.32,14.56,4.65,41.22,13.17,62.48,64.6
2099,8/11/10,600519,-154.01,-152.62,-151.76,-154.01,15191,224550906,0.16,-152.62,-151.76,-154.01,36.07,14.56,5.03,40.37,13.95,59.64,61.95
2100,8/12/10,600519,-152.66,-151.82,-149.58,-153.85,31026,463112778,0.33,-151.82,-149.58,-153.85,38.04,15.07,5.03,39.62,13.22,57.9,59.54
2101,8/13/10,600519,-151.85,-150.71,-149.91,-152.27,15776,236758807,0.17,-150.71,-149.91,-152.27,38.5,13.75,5.03,35.71,13.06,54.58,56.77
2102,8/16/10,600519,-150.7,-148.83,-148.53,-150.7,25910,395272912,0.27,-148.83,-148.53,-150.7,39.12,15.13,4.92,38.68,12.58,52.42,56.43
2103,8/17/10,600519,-148.9,-147.18,-146.31,-149.13,35748,554777110,0.38,-147.18,-146.31,-149.13,40.79,16.71,4.92,40.97,12.06,50.34,57.63
2104,8/18/10,600519,-147.26,-148.87,-146.18,-149.28,30174,464752257,0.32,-148.87,-146.18,-149.28,40.93,16.71,3.31,40.83,8.09,52.9,57.69
2105,8/19/10,600519,-148.84,-150.06,-148.07,-150.63,35437,536485063,0.38,-150.06,-148.07,-150.63,42.04,16.71,3.41,39.75,8.11,55.81,57.73
2106,8/20/10,600519,-150.11,-151.84,-150.11,-152.15,20842,311220147,0.22,-151.84,-150.11,-152.15,39.15,12.22,4.93,31.21,12.59,54.57,56.24
2107,8/23/10,600519,-152.32,-150.46,-150.33,-152.51,13215,197952515,0.14,-150.46,-150.33,-152.51,39.23,12.22,5.29,31.15,13.48,53.43,54.0
2108,8/24/10,600519,-150.76,-149.94,-148.76,-151.68,10838,164253365,0.11,-149.94,-148.76,-151.68,40.28,13.79,5.07,34.24,12.59,52.64,52.53
2109,8/25/10,600519,-150.63,-151.16,-149.56,-151.28,16508,249067209,0.17,-151.16,-149.56,-151.28,37.99,9.92,5.07,26.11,13.35,48.95,49.65
2110,8/26/10,600519,-151.08,-150.73,-150.59,-152.13,12233,183116485,0.13,-150.73,-150.59,-152.13,38.33,9.92,5.92,25.88,15.44,42.01,47.45
2111,8/27/10,600519,-151.0,-150.21,-150.08,-151.61,8799,132580368,0.09,-150.21,-150.08,-151.61,36.84,7.86,5.92,21.34,16.07,33.33,44.57
2112,8/30/10,600519,-149.74,-143.63,-143.49,-149.74,53784,849497659,0.57,-143.63,-143.49,-149.74,38.24,14.45,4.61,37.79,12.06,34.85,44.71
2113,8/31/10,600519,-144.6,-144.07,-142.75,-145.08,31400,501261374,0.33,-144.07,-142.75,-145.08,38.32,15.19,4.23,39.64,11.04,37.66,45.54
2114,9/1/10,600519,-144.39,-145.84,-142.59,-146.57,25589,406904438,0.27,-145.84,-142.59,-146.57,38.03,13.01,5.72,34.21,15.04,36.45,44.54
2115,9/2/10,600519,-144.99,-143.5,-141.93,-145.09,24822,399335601,0.26,-143.5,-141.93,-145.09,39.58,13.67,5.72,34.54,14.45,37.89,43.42
2116,9/3/10,600519,-143.64,-141.52,-139.45,-143.64,27761,452832217,0.29,-141.52,-139.45,-143.64,41.59,14.77,5.72,35.51,13.75,41.04,41.52
2117,9/6/10,600519,-140.49,-138.44,-137.03,-140.49,29008,485289346,0.31,-138.44,-137.03,-140.49,43.26,14.97,5.72,34.6,13.22,46.14,39.74
2118,9/7/10,600519,-138.19,-139.53,-136.65,-139.88,22374,372434005,0.24,-139.53,-136.65,-139.88,43.39,15.35,5.57,35.38,12.84,45.33,40.09
2119,9/8/10,600519,-139.73,-138.62,-137.86,-139.73,15011,250344694,0.16,-138.62,-137.86,-139.73,42.7,15.35,4.22,35.95,9.88,45.4,41.53
2120,9/9/10,600519,-138.23,-138.31,-136.65,-138.98,21504,360593531,0.23,-138.31,-136.65,-138.98,42.94,16.56,2.7,38.57,6.29,50.91,43.68
2121,9/10/10,600519,-137.86,-136.36,-136.05,-138.61,19868,335023684,0.21,-136.36,-136.05,-138.61,43.32,17.16,2.34,39.61,5.4,56.74,47.31
2122,9/13/10,600519,-136.73,-136.89,-133.39,-137.52,28063,480493819,0.3,-136.89,-133.39,-137.52,44.53,18.25,2.34,40.98,5.25,62.26,51.65
2123,9/14/10,600519,-136.92,-138.01,-135.81,-139.28,26383,441034013,0.28,-138.01,-135.81,-139.28,46.28,18.25,4.1,39.43,8.86,65.36,55.75
2124,9/15/10,600519,-138.23,-141.65,-138.01,-142.21,21032,347008844,0.22,-141.65,-138.01,-142.21,48.94,18.25,6.18,37.29,12.63,65.8,55.57
2125,9/16/10,600519,-141.91,-143.99,-140.45,-145.83,20498,327836606,0.22,-143.99,-140.45,-145.83,52.79,17.74,9.8,33.6,18.56,61.13,53.27
2126,9/17/10,600519,-144.08,-142.13,-140.16,-145.36,17975,290800424,0.19,-142.13,-140.16,-145.36,51.27,11.44,9.8,22.31,19.11,50.42,50.67
2127,9/20/10,600519,-141.34,-140.0,-138.98,-141.99,12576,206418537,0.13,-140.0,-138.98,-141.99,52.09,11.88,9.8,22.81,18.81,39.36,48.05
2128,9/21/10,600519,-138.61,-138.92,-138.32,-140.48,14940,247684425,0.16,-138.92,-138.32,-140.48,50.27,12.54,8.31,24.95,16.53,29.86,46.06
2129,9/27/10,600519,-138.91,-136.86,-136.73,-139.51,18548,310077012,0.2,-136.86,-136.73,-139.51,49.14,13.47,8.31,27.41,16.91,23.26,44.31
2130,9/28/10,600519,-137.04,-135.39,-135.08,-137.48,22585,384574256,0.24,-135.39,-135.08,-137.48,47.35,12.64,8.31,26.69,17.55,18.47,42.13
2131,9/29/10,600519,-135.68,-138.11,-134.81,-138.22,13272,225065386,0.14,-138.11,-134.81,-138.22,46.27,10.22,9.05,22.09,19.56,14.67,37.9
2132,9/30/10,600519,-138.56,-136.93,-136.58,-138.98,14579,244719876,0.15,-136.93,-136.58,-138.98,45.44,9.84,9.81,21.65,21.59,13.41,31.92
2133,10/8/10,600519,-136.73,-133.33,-131.85,-136.73,31609,549853018,0.33,-133.33,-131.85,-136.73,48.65,14.57,9.81,29.95,20.16,15.07,27.21
2134,10/11/10,600519,-132.97,-137.63,-131.15,-138.98,43743,742024422,0.46,-137.63,-131.15,-138.98,54.15,13.36,12.06,24.67,22.27,12.54,21.2
2135,10/12/10,600519,-137.62,-138.53,-135.99,-140.27,28543,473412980,0.3,-138.53,-135.99,-140.27,55.87,12.76,13.35,22.84,23.89,8.97,16.11
2136,10/13/10,600519,-138.98,-142.74,-138.59,-143.6,60288,972450177,0.64,-142.74,-138.59,-143.6,56.81,10.1,16.68,17.78,29.36,9.62,14.04
2137,10/14/10,600519,-142.72,-144.66,-142.51,-145.89,53244,842374776,0.56,-144.66,-142.51,-145.89,56.72,10.1,17.21,17.81,30.34,12.94,13.81
