,Date,code,Open,Close,High,Low,Vol,VoT,振幅,涨跌幅,涨跌额,exchange,CLOSE,HIGH,LOW,MTR,DMP,DMM,PDI,MDI,ADX,ADXR
285,2002-11-12,600519,26.05,25.8,26.28,25.75,2396,6207445.0,2.04,-0.81,-0.21,0.3,25.8,26.28,25.75,7.62,1.11,2.48,14.57,32.55,28.67,41.8
286,2002-11-13,600519,25.78,25.97,25.99,25.67,1954,5035473.0,1.24,0.66,0.17,0.25,25.97,25.99,25.67,7.66,1.11,2.56,14.49,33.42,29.72,39.87
287,2002-11-14,600519,25.98,25.83,26.13,25.8,1688,4380220.0,1.27,-0.54,-0.14,0.21,25.83,26.13,25.8,7.47,1.25,2.06,16.73,27.58,29.05,36.74
288,2002-11-15,600519,25.8,25.82,26.04,25.65,2349,6065973.0,1.51,-0.04,-0.01,0.3,25.82,26.04,25.65,7.11,1.25,1.51,17.58,21.24,28.84,32.36
289,2002-11-18,600519,25.8,26.0,26.06,25.8,1947,5049727.0,1.01,0.7,0.18,0.25,26.0,26.06,25.8,6.48,1.27,1.22,19.6,18.83,25.11,28.17
290,2002-11-19,600519,26.0,26.43,26.55,25.92,3218,8450560.0,2.42,1.65,0.43,0.41,26.43,26.55,25.92,6.77,1.76,1.22,26.0,18.02,21.95,25.28
291,2002-11-20,600519,26.48,26.34,26.7,25.9,9579,25196773.0,3.03,-0.34,-0.09,1.22,26.34,26.7,25.9,7.09,1.73,1.22,24.4,17.21,18.47,23.57
292,2002-11-21,600519,26.24,25.86,26.4,25.85,4020,10494850.0,2.09,-1.82,-0.48,0.51,25.86,26.4,25.85,7.33,1.73,1.23,23.6,16.78,14.7,22.21
293,2002-11-22,600519,26.0,25.91,26.26,25.58,2429,6292793.0,2.63,0.19,0.05,0.31,25.91,26.26,25.58,7.57,1.34,1.5,17.7,19.82,11.56,20.31
294,2002-11-25,600519,25.92,26.18,26.28,25.6,3988,10418495.0,2.62,1.04,0.27,0.51,26.18,26.28,25.6,7.56,0.82,1.5,10.85,19.84,14.88,21.86
295,2002-11-26,600519,26.3,25.71,26.4,25.7,2055,5354392.0,2.67,-1.8,-0.47,0.26,25.71,26.4,25.7,7.98,0.94,1.5,11.78,18.8,18.37,21.74
296,2002-11-27,600519,25.6,25.63,25.98,25.42,3321,8506108.0,2.18,-0.31,-0.08,0.42,25.63,25.98,25.42,8.21,0.94,1.6,11.45,19.49,19.68,20.81
297,2002-11-28,600519,25.69,26.28,26.4,25.62,2492,6508407.0,3.04,2.54,0.65,0.32,26.28,26.4,25.62,7.75,1.36,1.04,17.55,13.42,19.02,18.74
298,2002-12-02,600519,26.5,25.99,26.7,25.92,5851,15455370.0,2.97,-1.1,-0.29,0.74,25.99,26.7,25.92,7.99,1.66,0.89,20.78,11.14,21.23,17.97
299,2002-12-03,600519,25.92,26.39,26.42,25.7,3104,8113029.0,2.77,1.54,0.4,0.39,26.39,26.42,25.7,8.18,1.66,1.05,20.29,12.84,24.05,17.8
300,2002-12-04,600519,26.07,26.45,26.8,26.07,4151,11045716.0,2.77,0.23,0.06,0.53,26.45,26.8,26.07,8.59,2.04,0.97,23.75,11.29,25.09,19.98
301,2002-12-05,600519,26.38,27.1,27.38,26.3,13020,35246694.0,4.08,2.46,0.65,1.66,27.1,27.38,26.3,9.34,2.48,0.97,26.55,10.39,28.56,23.46
302,2002-12-06,600519,27.0,27.01,27.2,26.82,3742,10116516.0,1.4,-0.33,-0.09,0.48,27.01,27.2,26.82,9.33,2.48,0.82,26.58,8.79,32.61,26.14
303,2002-12-09,600519,27.0,26.77,27.1,26.7,2903,7793264.0,1.48,-0.89,-0.24,0.37,26.77,27.1,26.7,9.47,2.46,0.94,25.98,9.93,37.84,28.43
304,2002-12-10,600519,26.82,26.46,26.9,26.4,2612,6946196.0,1.87,-1.16,-0.31,0.33,26.46,26.9,26.4,9.34,1.97,1.24,21.09,13.28,36.6,28.92
305,2002-12-11,600519,26.35,26.32,26.45,26.1,2547,6682742.0,1.32,-0.53,-0.14,0.32,26.32,26.45,26.1,8.9,1.82,1.54,20.45,17.3,34.23,29.14
306,2002-12-12,600519,26.32,26.57,26.6,26.13,3989,10541432.0,1.79,0.95,0.25,0.51,26.57,26.6,26.13,8.82,1.97,1.49,22.34,16.89,30.62,27.85
307,2002-12-13,600519,25.8,26.49,26.73,25.8,2223,5860451.0,3.5,-0.3,-0.08,0.28,26.49,26.73,25.8,9.07,1.97,1.55,21.72,17.09,25.31,26.94
308,2002-12-16,600519,26.49,26.91,26.98,26.37,7977,21310704.0,2.3,1.59,0.42,1.01,26.91,26.98,26.37,9.0,2.2,1.55,24.44,17.22,19.82,26.21
309,2002-12-17,600519,26.91,26.92,27.1,26.72,2926,7886188.0,1.41,0.04,0.01,0.37,26.92,27.1,26.72,8.68,2.2,1.55,25.35,17.86,15.26,26.55
310,2002-12-18,600519,26.88,26.76,26.98,26.72,2029,5434639.0,0.97,-0.59,-0.16,0.26,26.76,26.98,26.72,8.38,2.2,1.27,26.25,15.16,15.93,26.27
311,2002-12-19,600519,26.76,26.62,26.79,26.51,2310,6160134.0,1.05,-0.52,-0.14,0.29,26.62,26.79,26.51,7.88,1.78,1.48,22.59,18.78,16.08,25.16
312,2002-12-20,600519,26.62,26.83,26.96,26.62,1625,4353432.0,1.28,0.79,0.21,0.21,26.83,26.96,26.62,7.44,1.65,1.48,22.18,19.89,14.67,22.65
313,2002-12-23,600519,27.08,26.8,27.1,26.7,1985,5333977.0,1.49,-0.11,-0.03,0.25,26.8,27.1,26.7,7.12,1.79,1.26,25.14,17.7,15.58,20.45
314,2002-12-24,600519,26.81,26.76,26.96,26.48,848,2257524.0,1.79,-0.15,-0.04,0.11,26.76,26.96,26.48,6.87,1.41,1.48,20.52,21.54,13.09,16.46
315,2002-12-25,600519,26.79,26.47,26.8,26.46,1481,3939760.0,1.27,-1.08,-0.29,0.19,26.47,26.8,26.46,6.13,0.83,1.5,13.54,24.47,15.0,15.13
316,2002-12-26,600519,26.45,25.7,26.5,25.61,5146,13383935.0,3.36,-2.91,-0.77,0.65,25.7,26.5,25.61,6.64,0.83,2.35,12.5,35.39,18.5,17.22
317,2002-12-27,600519,25.69,25.84,25.97,25.51,3390,8693114.0,1.79,0.54,0.14,0.43,25.84,25.97,25.51,6.7,0.83,2.33,12.39,34.78,24.88,20.48
318,2002-12-30,600519,25.82,25.55,25.82,25.45,3002,7672458.0,1.43,-1.12,-0.29,0.38,25.55,25.82,25.45,6.59,0.83,2.09,12.59,31.71,31.16,22.92
319,2002-12-31,600519,25.6,25.46,25.78,25.45,1645,4200254.0,1.29,-0.35,-0.09,0.21,25.46,25.78,25.45,6.56,0.83,1.79,12.65,27.29,34.37,24.98
320,2003-01-02,600519,25.5,24.72,25.5,24.7,3565,8921541.0,3.14,-2.91,-0.74,0.45,24.72,25.5,24.7,6.89,0.68,2.54,9.87,36.87,43.6,28.35
321,2003-01-03,600519,24.68,24.68,24.94,24.5,1744,4300516.0,1.78,-0.16,-0.04,0.22,24.68,24.94,24.5,6.4,0.68,2.41,10.63,37.66,48.14,31.57
322,2003-01-06,600519,24.58,24.86,24.9,24.51,986,2438329.0,1.58,0.73,0.18,0.13,24.86,24.9,24.51,6.18,0.43,2.41,6.96,39.0,51.79,35.14
323,2003-01-07,600519,24.85,24.63,24.96,24.61,1451,3595101.0,1.41,-0.93,-0.23,0.18,24.63,24.96,24.61,6.15,0.37,2.41,6.02,39.19,56.11,40.49
324,2003-01-08,600519,25.01,25.3,25.3,24.68,1768,4438021.0,2.52,2.72,0.67,0.22,25.3,25.3,24.68,6.56,0.71,2.41,10.82,36.74,58.0,44.58
325,2003-01-09,600519,25.27,25.52,25.68,25.02,2603,6616310.0,2.61,0.87,0.22,0.33,25.52,25.68,25.02,6.94,1.09,2.2,15.71,31.7,57.51,45.94
326,2003-01-10,600519,25.5,25.41,25.9,25.28,2346,6010671.0,2.43,-0.43,-0.11,0.3,25.41,25.9,25.28,7.22,1.14,2.2,15.79,30.47,53.17,48.39
327,2003-01-13,600519,25.2,25.37,25.5,25.2,1404,3560912.0,1.18,-0.16,-0.04,0.18,25.37,25.5,25.2,7.12,1.0,2.28,14.04,32.02,50.35,49.24
328,2003-01-14,600519,25.35,26.39,26.72,25.18,9588,25012085.0,6.07,4.02,1.02,1.22,26.39,26.72,25.18,8.18,2.22,2.06,27.14,25.18,39.35,45.57
329,2003-01-15,600519,26.49,26.7,27.18,26.39,11452,30551168.0,2.99,1.17,0.31,1.46,26.7,27.18,26.39,8.63,2.68,2.04,31.05,23.64,29.38,42.74
330,2003-01-16,600519,26.81,27.11,27.15,26.66,7359,19870062.0,1.84,1.54,0.41,0.94,27.11,27.15,26.66,8.23,2.68,1.19,32.56,14.46,26.72,42.36
331,2003-01-17,600519,27.18,26.68,27.18,26.67,3795,10187340.0,1.88,-1.59,-0.43,0.48,26.68,27.18,26.67,8.28,2.71,1.09,32.73,13.16,28.2,42.86
332,2003-01-20,600519,26.6,26.54,26.6,26.26,2071,5466246.0,1.27,-0.52,-0.14,0.26,26.54,26.6,26.26,8.31,2.71,1.44,32.61,17.33,28.01,40.59
