,Date,code,Open,Close,High,Low,Vol,VoT,振幅,涨跌幅,涨跌额,exchange,CLOSE,HIGH,LOW,CCI
4856,2021-12-21,600519,2045.0,2038.2,2069.13,2012.83,26286,5354186496.0,2.73,-1.01,-20.76,0.21,2038.2,2069.13,2012.83,-11.58
4857,2021-12-22,600519,2040.0,2048.0,2063.0,2040.0,17431,3570928368.0,1.13,0.48,9.8,0.14,2048.0,2063.0,2040.0,-11.39
4858,2021-12-23,600519,2053.0,2120.0,2120.0,2025.0,39099,8126298112.0,4.64,3.52,72.0,0.31,2120.0,2120.0,2025.0,30.53
4859,2021-12-24,600519,2148.88,2194.09,2216.96,2148.88,56130,12295953408.0,3.21,3.49,74.09,0.45,2194.09,2216.96,2148.88,155.1
4860,2021-12-27,600519,2168.0,2131.82,2168.0,2112.0,37556,8020677632.0,2.55,-2.84,-62.27,0.3,2131.82,2168.0,2112.0,67.85
4861,2021-12-28,600519,2133.0,2138.18,2155.5,2116.6,27651,5901940736.0,1.82,0.3,6.36,0.22,2138.18,2155.5,2116.6,56.7
4862,2021-12-29,600519,2150.0,2041.0,2154.25,2041.0,54049,11195625216.0,5.3,-4.54,-97.18,0.43,2041.0,2154.25,2041.0,-45.01
4863,2021-12-30,600519,2041.0,2075.0,2088.98,2028.0,35261,7272866560.0,2.99,1.67,34.0,0.28,2075.0,2088.98,2028.0,-66.74
4864,2021-12-31,600519,2070.0,2050.0,2072.98,2028.0,29665,6061415424.0,2.17,-1.2,-25.0,0.24,2050.0,2072.98,2028.0,-78.57
4865,2022-01-04,600519,2055.0,2051.23,2068.95,2014.0,33843,6913653248.0,2.68,0.06,1.23,0.27,2051.23,2068.95,2014.0,-79.08
4866,2022-01-05,600519,2045.0,2024.0,2065.0,2018.0,28396,5774992128.0,2.29,-1.33,-27.23,0.23,2024.0,2065.0,2018.0,-86.68
4867,2022-01-06,600519,2022.01,1982.22,2036.0,1938.51,51795,10226933760.0,4.82,-2.06,-41.78,0.41,1982.22,2036.0,1938.51,-156.35
4868,2022-01-07,600519,1975.0,1942.0,1988.88,1939.32,29817,5831695360.0,2.5,-2.03,-40.22,0.24,1942.0,1988.88,1939.32,-169.06
4869,2022-01-10,600519,1928.01,1966.0,1977.0,1917.55,29627,5792738048.0,3.06,1.24,24.0,0.24,1966.0,1977.0,1917.55,-140.94
4870,2022-01-11,600519,1948.0,1940.55,1965.0,1931.17,22277,4332180736.0,1.72,-1.29,-25.45,0.18,1940.55,1965.0,1931.17,-127.59
4871,2022-01-12,600519,1948.0,1967.0,1978.8,1948.0,27474,5384359680.0,1.59,1.36,26.45,0.22,1967.0,1978.8,1948.0,-87.58
4872,2022-01-13,600519,1964.82,1877.39,1967.99,1865.56,56747,10781720576.0,5.21,-4.56,-89.61,0.45,1877.39,1967.99,1865.56,-124.35
4873,2022-01-14,600519,1877.39,1867.0,1893.0,1863.0,29322,5506185984.0,1.6,-0.55,-10.39,0.23,1867.0,1893.0,1863.0,-130.83
4874,2022-01-17,600519,1868.0,1861.61,1878.3,1835.34,27354,5074077696.0,2.3,-0.29,-5.39,0.22,1861.61,1878.3,1835.34,-129.2
4875,2022-01-18,600519,1861.68,1892.27,1908.85,1852.0,31216,5906705920.0,3.05,1.65,30.66,0.25,1892.27,1908.85,1852.0,-94.42
4876,2022-01-19,600519,1919.0,1912.0,1919.0,1888.88,26371,5026993408.0,1.59,1.04,19.73,0.21,1912.0,1919.0,1888.88,-62.85
4877,2022-01-20,600519,1916.0,1969.52,1979.99,1916.0,34014,6665294848.0,3.35,3.01,57.52,0.27,1969.52,1979.99,1916.0,5.28
4878,2022-01-21,600519,1960.0,1984.99,1993.49,1951.01,30813,6091427584.0,2.16,0.79,15.47,0.25,1984.99,1993.49,1951.01,46.71
4879,2022-01-24,600519,1955.0,1950.2,1984.0,1931.44,23986,4685441792.0,2.65,-1.75,-34.79,0.19,1950.2,1984.0,1931.44,26.68
4880,2022-01-25,600519,1943.0,1943.0,1966.0,1931.0,25510,4971078400.0,1.79,-0.37,-7.2,0.2,1943.0,1966.0,1931.0,25.96
4881,2022-01-26,600519,1942.04,1955.0,1969.0,1919.0,23905,4655706624.0,2.57,0.62,12.0,0.19,1955.0,1969.0,1919.0,35.17
4882,2022-01-27,600519,2001.01,1965.0,2010.82,1952.0,42665,8450329088.0,3.01,0.51,10.0,0.34,1965.0,2010.82,1952.0,88.09
4883,2022-01-28,600519,1955.0,1887.0,1968.0,1880.01,41020,7889492992.0,4.48,-3.97,-78.0,0.33,1887.0,1968.0,1880.01,-34.46
4884,2022-02-07,600519,1900.99,1867.96,1913.56,1850.0,35150,6601799680.0,3.37,-1.01,-19.04,0.28,1867.96,1913.56,1850.0,-86.72
4885,2022-02-08,600519,1868.88,1839.0,1872.87,1790.0,41713,7585130496.0,4.44,-1.55,-28.96,0.33,1839.0,1872.87,1790.0,-140.64
4886,2022-02-09,600519,1839.09,1895.98,1908.0,1826.97,33885,6346699776.0,4.41,3.1,56.98,0.27,1895.98,1908.0,1826.97,-59.93
4887,2022-02-10,600519,1900.0,1873.0,1905.9,1857.39,23032,4315456768.0,2.56,-1.21,-22.98,0.18,1873.0,1905.9,1857.39,-57.88
4888,2022-02-11,600519,1857.0,1849.97,1900.79,1841.0,33746,6296909568.0,3.19,-1.23,-23.03,0.27,1849.97,1900.79,1841.0,-84.19
4889,2022-02-14,600519,1840.0,1868.67,1877.0,1837.31,20196,3762313344.0,2.15,1.01,18.7,0.16,1868.67,1877.0,1837.31,-83.29
4890,2022-02-15,600519,1868.8,1890.62,1911.0,1859.0,27106,5131842048.0,2.78,1.17,21.95,0.22,1890.62,1911.0,1859.0,-37.42
4891,2022-02-16,600519,1900.0,1892.55,1907.0,1888.0,14587,2769034320.0,1.0,0.1,1.93,0.12,1892.55,1907.0,1888.0,-17.67
4892,2022-02-17,600519,1900.61,1886.99,1911.48,1881.0,18214,3450265040.0,1.61,-0.29,-5.56,0.14,1886.99,1911.48,1881.0,-14.25
4893,2022-02-18,600519,1877.63,1907.0,1907.98,1865.66,19385,3670339744.0,2.24,1.06,20.01,0.15,1907.0,1907.98,1865.66,-5.64
4894,2022-02-21,600519,1900.0,1876.99,1906.9,1868.95,20816,3920377360.0,1.99,-1.57,-30.01,0.17,1876.99,1906.9,1868.95,-19.9
4895,2022-02-22,600519,1860.01,1807.87,1861.0,1800.02,52299,9473992704.0,3.25,-3.68,-69.12,0.42,1807.87,1861.0,1800.02,-170.38
4896,2022-02-23,600519,1811.41,1827.01,1834.0,1800.08,28112,5118197760.0,1.88,1.06,19.14,0.22,1827.01,1834.0,1800.08,-153.73
4897,2022-02-24,600519,1808.0,1764.11,1813.99,1748.1,65359,11578557184.0,3.61,-3.44,-62.9,0.52,1764.11,1813.99,1748.1,-206.63
4898,2022-02-25,600519,1775.0,1799.06,1808.28,1775.0,38979,6999524096.0,1.89,1.98,34.95,0.31,1799.06,1808.28,1775.0,-123.98
4899,2022-02-28,600519,1787.06,1790.4,1797.0,1767.0,28923,5158148352.0,1.67,-0.48,-8.66,0.23,1790.4,1797.0,1767.0,-119.39
4900,2022-03-01,600519,1802.0,1858.48,1863.57,1802.0,47379,8721229312.0,3.44,3.8,68.08,0.38,1858.48,1863.57,1802.0,-15.09
4901,2022-03-02,600519,1840.0,1844.88,1850.99,1825.0,20074,3690612336.0,1.4,-0.73,-13.6,0.16,1844.88,1850.99,1825.0,-12.53
4902,2022-03-03,600519,1845.8,1800.0,1850.25,1794.0,31547,5703580672.0,3.05,-2.43,-44.88,0.25,1800.0,1850.25,1794.0,-52.82
4903,2022-03-04,600519,1772.0,1780.5,1792.89,1755.1,31047,5509157632.0,2.1,-1.08,-19.5,0.25,1780.5,1792.89,1755.1,-104.56
4904,2022-03-07,600519,1760.2,1707.0,1768.0,1703.8,49156,8487507456.0,3.61,-4.13,-73.5,0.39,1707.0,1768.0,1703.8,-158.89
4905,2022-03-08,600519,1759.98,1753.2,1786.66,1732.0,57215,10087484416.0,3.2,2.71,46.2,0.46,1753.2,1786.66,1732.0,-96.7
4906,2022-03-09,600519,1764.1,1779.18,1805.0,1721.11,56434,10018589952.0,4.78,1.48,25.98,0.45,1779.18,1805.0,1721.11,-67.53
4907,2022-03-10,600519,1808.0,1794.43,1821.0,1791.0,36462,6587438848.0,1.69,0.86,15.25,0.29,1794.43,1821.0,1791.0,3.22
4908,2022-03-11,600519,1766.0,1769.01,1777.0,1718.08,47727,8335618304.0,3.28,-1.42,-25.42,0.38,1769.01,1777.0,1718.08,-87.08
4909,2022-03-14,600519,1730.0,1700.0,1750.0,1700.0,49007,8416841984.0,2.83,-3.9,-69.01,0.39,1700.0,1750.0,1700.0,-148.09
4910,2022-03-15,600519,1650.0,1603.0,1685.0,1603.0,89056,14567142656.0,4.82,-5.71,-97.0,0.71,1603.0,1685.0,1603.0,-244.02
4911,2022-03-16,600519,1634.0,1674.95,1683.9,1593.0,77593,12753010176.0,5.67,4.49,71.95,0.62,1674.95,1683.9,1593.0,-155.64
4912,2022-03-17,600519,1720.0,1720.15,1755.0,1711.66,68352,11843531776.0,2.59,2.7,45.2,0.54,1720.15,1755.0,1711.66,-38.89
4913,2022-03-18,600519,1718.0,1707.79,1745.0,1692.28,38349,6564085504.0,3.06,-0.72,-12.36,0.31,1707.79,1745.0,1692.28,-49.96
4914,2022-03-21,600519,1724.0,1704.3,1725.65,1695.01,27877,4763083264.0,1.79,-0.2,-3.49,0.22,1704.3,1725.65,1695.01,-49.5
4915,2022-03-22,600519,1723.88,1695.0,1723.88,1686.33,21054,3578291200.0,2.2,-0.55,-9.3,0.17,1695.0,1723.88,1686.33,-50.84
4916,2022-03-23,600519,1705.0,1752.19,1770.0,1697.0,58067,10096341504.0,4.31,3.37,57.19,0.46,1752.19,1770.0,1697.0,25.06
4917,2022-03-24,600519,1738.0,1720.93,1740.0,1717.35,25815,4457504512.0,1.29,-1.78,-31.26,0.21,1720.93,1740.0,1717.35,5.99
4918,2022-03-25,600519,1712.0,1690.0,1734.0,1685.0,29709,5054831360.0,2.85,-1.8,-30.93,0.24,1690.0,1734.0,1685.0,-38.53
4919,2022-03-28,600519,1625.0,1660.8,1664.8,1604.0,57542,9392007936.0,3.6,-1.73,-29.2,0.46,1660.8,1664.8,1604.0,-134.57
4920,2022-03-29,600519,1661.5,1667.0,1691.5,1661.5,25935,4343365376.0,1.81,0.37,6.2,0.21,1667.0,1691.5,1661.5,-65.43
4921,2022-03-30,600519,1698.0,1730.1,1730.1,1695.0,42433,7276379136.0,2.11,3.79,63.1,0.34,1730.1,1730.1,1695.0,40.17
4922,2022-03-31,600519,1720.0,1719.0,1738.6,1708.8,25174,4338022912.0,1.72,-0.64,-11.1,0.2,1719.0,1738.6,1708.8,56.49
4923,2022-04-01,600519,1729.94,1780.01,1793.0,1721.69,44862,7936957184.0,4.15,3.55,61.01,0.36,1780.01,1793.0,1721.69,140.15
4924,2022-04-06,600519,1753.0,1765.0,1788.73,1753.0,27820,4910792448.0,2.01,-0.84,-15.01,0.22,1765.0,1788.73,1753.0,140.26
4925,2022-04-07,600519,1758.0,1765.0,1785.0,1750.1,20196,3568182336.0,1.98,0.0,0.0,0.16,1765.0,1785.0,1750.1,122.91
4926,2022-04-08,600519,1768.0,1784.0,1788.7,1766.54,22941,4081618544.0,1.26,1.08,19.0,0.18,1784.0,1788.7,1766.54,128.23
4927,2022-04-11,600519,1770.0,1720.0,1770.0,1706.03,43864,7568782592.0,3.59,-3.59,-64.0,0.35,1720.0,1770.0,1706.03,16.33
4928,2022-04-12,600519,1729.0,1782.0,1787.97,1708.0,41630,7284546304.0,4.65,3.6,62.0,0.33,1782.0,1787.97,1708.0,67.91
4929,2022-04-13,600519,1767.0,1769.0,1795.0,1751.08,31148,5534915840.0,2.46,-0.73,-13.0,0.25,1769.0,1795.0,1751.08,82.33
4930,2022-04-14,600519,1788.0,1809.0,1835.9,1780.2,37650,6834657280.0,3.15,2.26,40.0,0.3,1809.0,1835.9,1780.2,130.19
4931,2022-04-15,600519,1802.2,1805.99,1818.0,1795.89,21041,3800797632.0,1.22,-0.17,-3.01,0.17,1805.99,1818.0,1795.89,106.8
4932,2022-04-18,600519,1781.13,1790.82,1798.0,1768.0,19793,3525102976.0,1.66,-0.84,-15.17,0.16,1790.82,1798.0,1768.0,63.48
4933,2022-04-19,600519,1800.0,1790.3,1832.99,1775.5,24205,4359852032.0,3.21,-0.03,-0.52,0.19,1790.3,1832.99,1775.5,89.06
4934,2022-04-20,600519,1801.69,1797.0,1820.0,1768.68,24156,4342043392.0,2.87,0.37,6.7,0.19,1797.0,1820.0,1768.68,75.03
4935,2022-04-21,600519,1790.2,1779.98,1806.0,1770.0,28953,5160787968.0,2.0,-0.95,-17.02,0.23,1779.98,1806.0,1770.0,36.0
4936,2022-04-22,600519,1763.0,1773.0,1787.88,1760.18,27900,4955360768.0,1.56,-0.39,-6.98,0.22,1773.0,1787.88,1760.18,-19.74
4937,2022-04-25,600519,1750.0,1708.0,1776.5,1702.0,53658,9352986880.0,4.2,-3.67,-65.0,0.43,1708.0,1776.5,1702.0,-169.14
4938,2022-04-26,600519,1703.33,1732.48,1748.98,1700.0,44564,7692845312.0,2.87,1.43,24.48,0.35,1732.48,1748.98,1700.0,-140.87
4939,2022-04-27,600519,1767.12,1794.92,1810.0,1767.12,57402,10289893120.0,2.48,3.6,62.44,0.46,1794.92,1810.0,1767.12,48.63
4940,2022-04-28,600519,1793.0,1835.0,1845.0,1786.5,44010,8038681856.0,3.26,2.23,40.08,0.35,1835.0,1845.0,1786.5,120.34
4941,2022-04-29,600519,1836.0,1828.38,1849.0,1810.98,34885,6384066560.0,2.07,-0.36,-6.62,0.28,1828.38,1849.0,1810.98,129.28
4942,2022-05-05,600519,1830.0,1837.0,1870.0,1828.98,33661,6235017472.0,2.24,0.47,8.62,0.27,1837.0,1870.0,1828.98,148.32
4943,2022-05-06,600519,1814.99,1793.0,1819.0,1781.0,28596,5138176768.0,2.07,-2.4,-44.0,0.23,1793.0,1819.0,1781.0,14.55
4944,2022-05-09,600519,1780.0,1752.0,1780.0,1738.0,30352,5324616192.0,2.34,-2.29,-41.0,0.24,1752.0,1780.0,1738.0,-85.42
4945,2022-05-10,600519,1720.0,1766.19,1784.96,1705.01,40119,7018451200.0,4.56,0.81,14.19,0.32,1766.19,1784.96,1705.01,-82.38
4946,2022-05-11,600519,1755.0,1768.0,1788.48,1752.0,30313,5372950016.0,2.07,0.1,1.81,0.24,1768.0,1788.48,1752.0,-34.27
4947,2022-05-12,600519,1753.0,1762.67,1778.0,1750.0,22038,3888480080.0,1.58,-0.3,-5.33,0.18,1762.67,1778.0,1750.0,-41.83
4948,2022-05-13,600519,1780.0,1778.24,1797.94,1766.0,20731,3690141232.0,1.81,0.88,15.57,0.17,1778.24,1797.94,1766.0,1.3
4949,2022-05-16,600519,1797.0,1758.0,1797.0,1742.67,27765,4881208576.0,3.06,-1.14,-20.24,0.22,1758.0,1797.0,1742.67,-31.22
4950,2022-05-17,600519,1769.88,1768.0,1775.0,1755.0,20145,3557048800.0,1.14,0.57,10.0,0.16,1768.0,1775.0,1755.0,-29.13
4951,2022-05-18,600519,1773.66,1761.0,1773.92,1743.02,24850,4362487040.0,1.75,-0.4,-7.0,0.2,1761.0,1773.92,1743.02,-53.76
4952,2022-05-19,600519,1745.0,1756.0,1757.0,1739.0,19776,3459059184.0,1.02,-0.28,-5.0,0.16,1756.0,1757.0,1739.0,-84.02
4953,2022-05-20,600519,1759.99,1800.01,1801.15,1752.0,41950,7493460224.0,2.8,2.51,44.01,0.33,1800.01,1801.15,1752.0,7.43
4954,2022-05-23,600519,1800.0,1781.0,1803.89,1772.0,22157,3950856592.0,1.77,-1.06,-19.01,0.18,1781.0,1803.89,1772.0,20.6
4955,2022-05-24,600519,1786.0,1760.0,1787.0,1755.5,27342,4824599808.0,1.77,-1.18,-21.0,0.22,1760.0,1787.0,1755.5,-27.61
4956,2022-05-25,600519,1765.27,1755.51,1772.0,1747.0,22389,3929477104.0,1.42,-0.26,-4.49,0.18,1755.51,1772.0,1747.0,-62.98
4957,2022-05-26,600519,1761.0,1742.8,1761.0,1730.0,28053,4888109312.0,1.77,-0.72,-12.71,0.22,1742.8,1761.0,1730.0,-138.81
4958,2022-05-27,600519,1759.99,1755.16,1780.0,1753.01,25120,4436904960.0,1.55,0.71,12.36,0.2,1755.16,1780.0,1753.01,-16.9
4959,2022-05-30,600519,1766.0,1778.41,1790.55,1766.0,34466,6135631360.0,1.4,1.32,23.25,0.27,1778.41,1790.55,1766.0,82.44
4960,2022-05-31,600519,1774.77,1804.03,1814.9,1766.98,40751,7329201152.0,2.69,1.44,25.62,0.32,1804.03,1814.9,1766.98,153.79
4961,2022-06-01,600519,1802.0,1788.25,1814.78,1779.0,21760,3897858992.0,1.98,-0.87,-15.78,0.17,1788.25,1814.78,1779.0,116.11
4962,2022-06-02,600519,1787.97,1786.0,1795.8,1780.0,16915,3019718032.0,0.88,-0.13,-2.25,0.13,1786.0,1795.8,1780.0,76.72
4963,2022-06-06,600519,1790.0,1788.0,1795.0,1758.0,36741,6535329280.0,2.07,0.11,2.0,0.29,1788.0,1795.0,1758.0,37.51
4964,2022-06-07,600519,1784.14,1817.9,1825.0,1770.31,35049,6356030976.0,3.06,1.67,29.9,0.28,1817.9,1825.0,1770.31,126.06
4965,2022-06-08,600519,1825.0,1865.6,1882.0,1825.0,44354,8236953856.0,3.14,2.62,47.7,0.35,1865.6,1882.0,1825.0,264.1
4966,2022-06-09,600519,1872.0,1853.0,1888.35,1849.0,26329,4897066752.0,2.11,-0.68,-12.6,0.21,1853.0,1888.35,1849.0,209.03
4967,2022-06-10,600519,1845.01,1900.6,1907.0,1835.0,47345,8882462720.0,3.89,2.57,47.6,0.38,1900.6,1907.0,1835.0,179.5
4968,2022-06-13,600519,1890.0,1856.0,1892.0,1848.08,36755,6847248896.0,2.31,-2.35,-44.6,0.29,1856.0,1892.0,1848.08,113.35
4969,2022-06-14,600519,1834.0,1871.0,1875.42,1832.0,29416,5467949312.0,2.34,0.81,15.0,0.23,1871.0,1875.42,1832.0,83.55
4970,2022-06-15,600519,1870.0,1875.1,1905.0,1862.99,33664,6354868992.0,2.25,0.22,4.1,0.27,1875.1,1905.0,1862.99,98.22
4971,2022-06-16,600519,1894.59,1877.0,1907.63,1875.33,26887,5087605504.0,1.72,0.1,1.9,0.21,1877.0,1907.63,1875.33,91.94
4972,2022-06-17,600519,1878.09,1951.0,1952.0,1878.09,50542,9749530880.0,3.94,3.94,74.0,0.4,1951.0,1952.0,1878.09,134.9
4973,2022-06-20,600519,1950.0,1942.02,1970.0,1930.0,34975,6802792448.0,2.05,-0.46,-8.98,0.28,1942.02,1970.0,1930.0,148.37
4974,2022-06-21,600519,1949.0,1945.74,1966.99,1928.0,23717,4617805056.0,2.01,0.19,3.72,0.19,1945.74,1966.99,1928.0,132.85
4975,2022-06-22,600519,1955.0,1936.0,1958.0,1932.0,19647,3813775296.0,1.34,-0.5,-9.74,0.16,1936.0,1958.0,1932.0,107.56
4976,2022-06-23,600519,1942.7,1957.1,1965.04,1940.0,26844,5239860480.0,1.29,1.09,21.1,0.21,1957.1,1965.04,1940.0,109.91
4977,2022-06-24,600519,1970.0,2009.01,2020.0,1965.0,39635,7921199872.0,2.81,2.65,51.91,0.32,2009.01,2020.0,1965.0,146.35
4978,2022-06-27,600519,2019.94,2010.55,2049.94,2000.3,40115,8124449024.0,2.47,0.08,1.54,0.32,2010.55,2049.94,2000.3,151.14
4979,2022-06-28,600519,2019.74,2036.0,2041.0,2001.0,25246,5112298752.0,1.99,1.27,25.45,0.2,2036.0,2041.0,2001.0,135.74
4980,2022-06-29,600519,2028.0,2030.0,2042.0,2011.01,30360,6142508544.0,1.52,-0.29,-6.0,0.24,2030.0,2042.0,2011.01,119.82
4981,2022-06-30,600519,2000.0,2045.0,2077.0,1999.99,38982,7984019456.0,3.79,0.74,15.0,0.31,2045.0,2077.0,1999.99,116.41
4982,2022-07-01,600519,2055.0,2029.05,2067.77,2015.21,21596,4385555200.0,2.57,-0.78,-15.95,0.17,2029.05,2067.77,2015.21,93.5
4983,2022-07-04,600519,2020.01,2018.0,2024.29,2001.01,25076,5042804224.0,1.15,-0.54,-11.05,0.2,2018.0,2024.29,2001.01,54.23
4984,2022-07-05,600519,2025.28,2033.01,2054.45,2010.0,26329,5345189888.0,2.2,0.74,15.01,0.21,2033.01,2054.45,2010.0,70.17
4985,2022-07-06,600519,2032.0,2002.0,2039.0,1986.0,32752,6566374912.0,2.61,-1.53,-31.01,0.26,2002.0,2039.0,1986.0,26.49
4986,2022-07-07,600519,2005.0,1990.0,2009.35,1985.01,20932,4179088240.0,1.22,-0.6,-12.0,0.17,1990.0,2009.35,1985.01,-10.0
4987,2022-07-08,600519,2005.0,1999.0,2014.89,1996.16,15644,3134903456.0,0.94,0.45,9.0,0.12,1999.0,2014.89,1996.16,-0.01
4988,2022-07-11,600519,1990.2,1963.6,1994.77,1950.5,23949,4709248256.0,2.21,-1.77,-35.4,0.19,1963.6,1994.77,1950.5,-98.17
4989,2022-07-12,600519,1965.0,1948.41,1972.8,1930.06,23447,4562731381.0,2.18,-0.77,-15.19,0.19,1948.41,1972.8,1930.06,-157.68
4990,2022-07-13,600519,1945.0,1958.89,1972.0,1940.67,19854,3893406034.0,1.61,0.54,10.48,0.16,1958.89,1972.0,1940.67,-140.53
4991,2022-07-14,600519,1960.0,1953.0,1976.8,1941.0,20527,4014985518.0,1.83,-0.3,-5.89,0.16,1953.0,1976.8,1941.0,-115.63
4992,2022-07-15,600519,1945.11,1949.5,1999.68,1944.51,33416,6588730699.0,2.82,-0.18,-3.5,0.27,1949.5,1999.68,1944.51,-80.17
4993,2022-07-18,600519,1952.36,1951.66,1959.0,1922.0,24221,4701936868.0,1.9,0.11,2.16,0.19,1951.66,1959.0,1922.0,-105.82
4994,2022-07-19,600519,1945.0,1943.1,1951.65,1926.0,21956,4250852886.0,1.31,-0.44,-8.56,0.17,1943.1,1951.65,1926.0,-96.8
4995,2022-07-20,600519,1958.75,1950.1,1970.0,1945.0,18705,3659970961.0,1.29,0.36,7.0,0.15,1950.1,1970.0,1945.0,-57.76
4996,2022-07-21,600519,1943.1,1939.0,1955.9,1934.51,14061,2735503093.0,1.1,-0.57,-11.1,0.11,1939.0,1955.9,1934.51,-78.06
4997,2022-07-22,600519,1949.22,1947.0,1962.0,1935.0,25114,4894378605.0,1.39,0.41,8.0,0.2,1947.0,1962.0,1935.0,-60.67
4998,2022-07-25,600519,1949.51,1944.65,1952.3,1931.0,16912,3285451347.0,1.09,-0.12,-2.35,0.13,1944.65,1952.3,1931.0,-73.83
4999,2022-07-26,600519,1952.99,1950.21,1964.97,1947.02,20685,4041100077.0,0.92,0.29,5.56,0.16,1950.21,1964.97,1947.02,-23.16
5000,2022-07-27,600519,1942.0,1919.6,1948.0,1917.0,21490,4149807166.0,1.59,-1.57,-30.61,0.17,1919.6,1948.0,1917.0,-147.52
5001,2022-07-28,600519,1921.1,1898.0,1938.0,1892.66,34870,6669448409.0,2.36,-1.13,-21.6,0.28,1898.0,1938.0,1892.66,-231.0
5002,2022-07-29,600519,1895.1,1898.44,1918.99,1878.1,37032,7028415881.0,2.15,0.02,0.44,0.29,1898.44,1918.99,1878.1,-220.31
5003,2022-08-01,600519,1890.01,1890.3,1908.0,1881.18,21037,3988198590.0,1.41,-0.43,-8.14,0.17,1890.3,1908.0,1881.18,-170.28
5004,2022-08-02,600519,1880.0,1879.98,1887.98,1858.01,28221,5284516568.0,1.59,-0.55,-10.32,0.22,1879.98,1887.98,1858.01,-169.38
5005,2022-08-03,600519,1889.99,1885.0,1904.0,1877.0,24598,4642442196.0,1.44,0.27,5.02,0.2,1885.0,1904.0,1877.0,-105.18
5006,2022-08-04,600519,1890.0,1916.01,1923.1,1880.13,30357,5797110733.0,2.28,1.65,31.01,0.24,1916.01,1923.1,1880.13,-46.94
5007,2022-08-05,600519,1927.8,1923.96,1935.0,1904.9,20086,3857406327.0,1.57,0.41,7.95,0.16,1923.96,1935.0,1904.9,-1.31
5008,2022-08-08,600519,1915.15,1911.53,1932.88,1907.51,16799,3220702892.0,1.32,-0.65,-12.43,0.13,1911.53,1932.88,1907.51,-8.57
5009,2022-08-09,600519,1911.53,1910.0,1918.99,1905.0,13875,2651800008.0,0.73,-0.08,-1.53,0.11,1910.0,1918.99,1905.0,-19.38
5010,2022-08-10,600519,1909.98,1876.0,1918.0,1864.58,27927,5259452686.0,2.8,-1.78,-34.0,0.22,1876.0,1918.0,1864.58,-92.96
5011,2022-08-11,600519,1886.0,1906.9,1907.0,1878.01,26061,4940834195.0,1.55,1.65,30.9,0.21,1906.9,1907.0,1878.01,-46.82
5012,2022-08-12,600519,1906.9,1928.0,1930.0,1900.0,20260,3882570566.0,1.57,1.11,21.1,0.16,1928.0,1930.0,1900.0,50.74
5013,2022-08-15,600519,1920.46,1919.89,1939.5,1915.55,19323,3717178491.0,1.24,-0.42,-8.11,0.15,1919.89,1939.5,1915.55,96.43
5014,2022-08-16,600519,1923.94,1917.84,1933.79,1916.0,14836,2854189586.0,0.93,-0.11,-2.05,0.12,1917.84,1933.79,1916.0,88.63
5015,2022-08-17,600519,1930.0,1918.0,1930.0,1895.0,18361,3508295541.0,1.82,0.01,0.16,0.15,1918.0,1930.0,1895.0,44.1
5016,2022-08-18,600519,1908.0,1895.5,1913.08,1881.07,23168,4384060205.0,1.67,-1.17,-22.5,0.18,1895.5,1913.08,1881.07,-43.24
5017,2022-08-19,600519,1898.0,1895.01,1908.35,1888.0,13544,2572000762.0,1.07,-0.03,-0.49,0.11,1895.01,1908.35,1888.0,-42.85
5018,2022-08-22,600519,1885.01,1893.98,1907.0,1881.38,15427,2925285473.0,1.35,-0.05,-1.03,0.12,1893.98,1907.0,1881.38,-72.76
5019,2022-08-23,600519,1898.6,1870.01,1898.6,1867.0,23756,4452538978.0,1.67,-1.27,-23.97,0.19,1870.01,1898.6,1867.0,-147.56
5020,2022-08-24,600519,1869.99,1854.2,1875.23,1851.0,18728,3486382969.0,1.3,-0.85,-15.81,0.15,1854.2,1875.23,1851.0,-180.6
5021,2022-08-25,600519,1859.0,1885.0,1888.0,1854.2,21925,4107597895.0,1.82,1.66,30.8,0.17,1885.0,1888.0,1854.2,-100.01
5022,2022-08-26,600519,1900.0,1898.0,1912.0,1886.0,23142,4397161135.0,1.38,0.69,13.0,0.18,1898.0,1912.0,1886.0,1.47
5023,2022-08-29,600519,1883.0,1878.82,1899.97,1874.0,13570,2555981192.0,1.37,-1.01,-19.18,0.11,1878.82,1899.97,1874.0,-56.99
5024,2022-08-30,600519,1882.35,1870.0,1885.0,1854.2,18235,3400091358.0,1.64,-0.47,-8.82,0.15,1870.0,1885.0,1854.2,-109.29
5025,2022-08-31,600519,1860.1,1924.0,1925.56,1860.01,44692,8518225337.0,3.51,2.89,54.0,0.36,1924.0,1925.56,1860.01,31.53
5026,2022-09-01,600519,1912.15,1880.89,1916.0,1880.89,26845,5088658955.0,1.82,-2.24,-43.11,0.21,1880.89,1916.0,1880.89,-5.32
5027,2022-09-02,600519,1889.94,1875.0,1892.96,1866.17,19391,3635162804.0,1.42,-0.31,-5.89,0.15,1875.0,1892.96,1866.17,-60.1
5028,2022-09-05,600519,1862.64,1835.0,1869.0,1820.0,36822,6764549173.0,2.61,-2.13,-40.0,0.29,1835.0,1869.0,1820.0,-193.4
5029,2022-09-06,600519,1835.36,1845.0,1848.2,1825.0,20830,3832086313.0,1.26,0.54,10.0,0.17,1845.0,1848.2,1825.0,-166.33
